Index,Scale,IssueAge,Duration,Rate
13400,0,9,18,0.085040
13400,0,9,19,0.089210
13400,0,9,20,0.087540
13400,0,9,21,0.085870
13400,0,9,22,0.085040
13400,0,9,23,0.084210
13400,0,9,24,0.084210
13400,0,9,25,0.086710
13400,0,9,26,0.088380
13400,0,9,27,0.090880
13400,0,9,28,0.095880
13400,0,9,29,0.100060
13400,0,9,30,0.107560
13400,0,9,31,0.114240
13400,0,9,32,0.121750
13400,0,9,33,0.131760
13400,0,9,34,0.144280
13400,0,9,35,0.158470
13400,0,9,36,0.175170
13400,0,9,37,0.194370
13400,0,9,38,0.212750
13400,0,9,39,0.232800
13400,0,9,40,0.244500
13400,0,9,41,0.257870
13400,0,9,42,0.277090
13400,0,9,43,0.299660
13400,0,9,44,0.330600
13400,0,9,45,0.364060
13400,0,9,46,0.406740
13400,0,9,47,0.459490
13400,0,9,48,0.513110
13400,0,9,49,0.570960
13400,0,9,50,0.620450
13400,0,9,51,0.677520
13400,0,9,52,0.746390
13400,0,9,53,0.830450
13400,0,9,54,0.933110
13400,0,9,55,1.048530
13400,0,9,56,1.170000
13400,0,9,57,1.298400
13400,0,9,58,1.428670
13400,0,9,59,1.560830
13400,0,9,60,1.703370
13400,0,9,61,1.851230
13400,0,9,62,2.030860
13400,0,9,63,2.232200
13400,0,9,64,2.497350
13400,0,9,65,2.777880
13400,0,9,66,3.073940
13400,0,9,67,3.398650
13400,0,9,68,3.754050
13400,0,9,69,4.168420
13400,0,9,70,4.654840
13400,0,9,71,5.219780
13400,0,9,72,5.839800
13400,0,9,73,6.550950
13400,0,9,74,7.297560
13400,0,9,75,8.109610
13400,0,9,76,9.017380
13400,0,9,77,10.042350
13400,0,9,78,11.192230
13400,0,9,79,12.465040
13400,0,9,80,13.849380
13400,0,9,81,15.333420
13400,0,9,82,16.908810
13400,0,9,83,18.416310
13400,0,9,84,20.015270
13400,0,9,85,21.733610
13400,0,9,86,23.585430
13400,0,9,87,25.573060
13400,0,9,88,27.431880
13400,0,9,89,29.457880
13400,0,9,90,31.672690
13400,0,9,91,34.099540
13400,0,10,7,0.061690
13400,0,10,8,0.070860
13400,0,10,9,0.076700
13400,0,10,10,0.078370
13400,0,10,11,0.079200
13400,0,10,12,0.079200
13400,0,10,13,0.079200
13400,0,10,14,0.080040
13400,0,10,15,0.080870
13400,0,10,16,0.081700
13400,0,10,17,0.085040
13400,0,10,18,0.089210
13400,0,10,19,0.087540
13400,0,10,20,0.085870
13400,0,10,21,0.085040
13400,0,10,22,0.084210
13400,0,10,23,0.084210
13400,0,10,24,0.086710
13400,0,10,25,0.088380
13400,0,10,26,0.090880
13400,0,10,27,0.095880
13400,0,10,28,0.100060
13400,0,10,29,0.107560
13400,0,10,30,0.114240
13400,0,10,31,0.121750
13400,0,10,32,0.131760
13400,0,10,33,0.144280
13400,0,10,34,0.158470
13400,0,10,35,0.175170
13400,0,10,36,0.194370
13400,0,10,37,0.212750
13400,0,10,38,0.232800
13400,0,10,39,0.244500
13400,0,10,40,0.257870
13400,0,10,41,0.277090
13400,0,10,42,0.299660
13400,0,10,43,0.330600
13400,0,10,44,0.364060
13400,0,10,45,0.406740
13400,0,10,46,0.459490
13400,0,10,47,0.513110
13400,0,10,48,0.570960
13400,0,10,49,0.620450
13400,0,10,50,0.677520
13400,0,10,51,0.746390
13400,0,10,52,0.830450
13400,0,10,53,0.933110
13400,0,10,54,1.048530
13400,0,10,55,1.170000
13400,0,10,56,1.298400
13400,0,10,57,1.428670
13400,0,10,58,1.560830
13400,0,10,59,1.703370
13400,0,10,60,1.851230
13400,0,10,61,2.030860
13400,0,10,62,2.232200
13400,0,10,63,2.497350
13400,0,10,64,2.777880
13400,0,10,65,3.073940
13400,0,10,66,3.398650
13400,0,10,67,3.754050
13400,0,10,68,4.168420
13400,0,10,69,4.654840
13400,0,10,70,5.219780
13400,0,10,71,5.839800
13400,0,10,72,6.550950
13400,0,10,73,7.297560
13400,0,10,74,8.109610
13400,0,10,75,9.017380
13400,0,10,76,10.042350
13400,0,10,77,11.192230
13400,0,10,78,12.465040
13400,0,10,79,13.849380
13400,0,10,80,15.333420
13400,0,10,81,16.908810
13400,0,10,82,18.416310
13400,0,10,83,20.015270
13400,0,10,84,21.733610
13400,0,10,85,23.585430
13400,0,10,86,25.573060
13400,0,10,87,27.431880
13400,0,10,88,29.457880
13400,0,10,89,31.672690
13400,0,10,90,34.099540
13400,0,11,6,0.061690
13400,0,11,7,0.070860
13400,0,11,8,0.076700
13400,0,11,9,0.078370
13400,0,11,10,0.079200
13400,0,11,11,0.079200
13400,0,11,12,0.079200
13400,0,11,13,0.080040
13400,0,11,14,0.080870
13400,0,11,15,0.081700
13400,0,11,16,0.085040
13400,0,11,17,0.089210
13400,0,11,18,0.087540
13400,0,11,19,0.085870
13400,0,11,20,0.085040
13400,0,11,21,0.084210
13400,0,11,22,0.084210
13400,0,11,23,0.086710
13400,0,11,24,0.088380
13400,0,11,25,0.090880
13400,0,11,26,0.095880
13400,0,11,27,0.100060
13400,0,11,28,0.107560
13400,0,11,29,0.114240
13400,0,11,30,0.121750
13400,0,11,31,0.131760
13400,0,11,32,0.144280
13400,0,11,33,0.158470
13400,0,11,34,0.175170
13400,0,11,35,0.194370
13400,0,11,36,0.212750
13400,0,11,37,0.232800
13400,0,11,38,0.244500
13400,0,11,39,0.257870
13400,0,11,40,0.277090
13400,0,11,41,0.299660
13400,0,11,42,0.330600
13400,0,11,43,0.364060
13400,0,11,44,0.406740
13400,0,11,45,0.459490
13400,0,11,46,0.513110
13400,0,11,47,0.570960
13400,0,11,48,0.620450
13400,0,11,49,0.677520
13400,0,11,50,0.746390
13400,0,11,51,0.830450
13400,0,11,52,0.933110
13400,0,11,53,1.048530
13400,0,11,54,1.170000
13400,0,11,55,1.298400
13400,0,11,56,1.428670
13400,0,11,57,1.560830
13400,0,11,58,1.703370
13400,0,11,59,1.851230
13400,0,11,60,2.030860
13400,0,11,61,2.232200
13400,0,11,62,2.497350
13400,0,11,63,2.777880
13400,0,11,64,3.073940
13400,0,11,65,3.398650
13400,0,11,66,3.754050
13400,0,11,67,4.168420
13400,0,11,68,4.654840
13400,0,11,69,5.219780
13400,0,11,70,5.839800
